USERID,BIRTHYEAR,SEX,DEPT,OCCUPATION,CODE01,REDR_TYPE_NAME
7461ccf34e5774b47c3cde0a763e2acb,1997.0,女,高等职业技术学院,旅游管理,2018,本科生
45fe766a3033b713cce063f1a4e2a599,1996.0,女,金融学院,保险,2018,研究生
9039a73f229b97516647b2b331300af6,1994.0,女,工商管理学院,企业管理,2018,研究生
be358a220343b0bea4e76e25f1865b72,2000.0,女,国际商学院,跨境教育,2018,本科生
e8759ddbb70f915bea6b5f826a60aec6,2002.0,女,会计学院,会计学(国际会计方向),2019,本科生
1cf468cd266a7e8809858f2ce2a39fb2,1997.0,女,金融学院,金融学,2019,研究生
b8b2e3b422c4e61c98b8b30184adcd8f,1998.0,男,经济学院,数量经济学,2020,研究生
1dbd25a3e91362e3c8c594ff4664dd61,1996.0,男,财政税务学院,财政学,2015,本科生
99b8b969efd2f56a15726dd8ca20151e,2000.0,女,国际商学院,金融学(国际商学院专业),2018,本科生
92fb978df4d7d7dbd49fd5d5356781d6,2002.0,女,萨里国际学院,工商管理(萨里国际学院专业),2020,本科生
d8a62bcda228d1737973eba29234e03a,2001.0,女,萨里国际学院,工商管理(萨里国际学院专业),2020,本科生
379269072f3bcc34e11b419a415ba5f0,2000.0,女,高等职业技术学院,信息管理与信息系统,2020,本科生
0cf2c160a9567b4eb917b86a46147369,2000.0,男,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2017,本科生
9516ffcc663309916fb96e3f71d4d05c,2002.0,女,统计学院,应用统计学,2020,本科生
a9a4ce78c9496edbf6a59984c38a474d,1995.0,男,会计学院,会计学,2017,研究生
b844ffcd3143c5ac5bc8b82c149eede8,1997.0,女,管理科学与工程学院,管理科学,2019,研究生
386c0b570d30e27dd138788045bacd39,1997.0,男,高等职业技术学院,信息管理与信息系统,2018,本科生
9c1ee149f5341562c99778900606dc41,2000.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2018,本科生
ea0a1300a741039e0e795a58cf9d6a59,1993.0,女,公共管理学院,社会保障,2018,研究生
ce5012927102645d28c56528b7ef1f3c,1986.0,女,工商管理学院,工商管理,2019,研究生
1cb25009bf19d36008738cd4bf94a670,1995.0,女,国际经济贸易学院,工商管理(跨国公司),2018,研究生
e8c681966b7603d85e1c98c6bff3452c,1995.0,女,统计学院,应用统计,2019,研究生
aa03a098032ddd90703a6298e4850602,1971.0,男,会计学院,,2002,教工
9720b18387911560cc4458ff74a58d7f,1996.0,女,工商管理学院,工商管理,2015,本科生
a50fa1324bdf38adcd5709d247e53f83,2002.0,女,国际商学院,金融学(与英国奥斯特大学合作办学项目),2020,本科生
7624fcd1fce44f7031aa19c8c0a50809,2000.0,女,萨里国际学院,旅游管理(萨里国际学院专业),2019,本科生
a008d7a01fea660e715e5274e8383354,2002.0,女,统计学院,经济统计学,2020,本科生
6def5bdf8f2d6e9e14be352d36cfe484,1997.0,女,国际经济贸易学院,国际经济与贸易,2019,研究生
b43f5dd64d59677242c122991af345b0,1999.0,女,国际商学院,金融学(国际商学院专业),2017,本科生
716eec38eef4cabd3df36344da834507,1997.0,女,人文与传播学院,新闻与传播,2019,研究生
1d2a0892a81f6993ba11054bfc6b98d5,1997.0,女,统计学院,应用统计,2020,研究生
ca182473df4250a7539afcb534f87bbf,1997.0,女,法学院,法学,2015,本科生
342d1b227f8cf1618de73d7798257ac1,1998.0,男,高等职业技术学院,财务管理,2018,本科生
9f9999da3f01c7f3bc580c2a99e36763,1997.0,女,统计学院,应用统计,2019,研究生
09fc0b3889dfc98d861214526c42efbc,1980.0,女,投资工程管理学院,工程管理,2020,研究生
f86ba519e61d23dd65a4bb61bd53ef3f,1994.0,女,投资工程管理学院,工程管理,2020,研究生
e7764b49d746e423c67838f7c71c9779,1991.0,男,投资工程管理学院,工程管理,2019,研究生
ca72e6ac922feea16184c24bba18acaf,2002.0,女,会计学院,会计学(国际会计方向),2019,本科生
1de996cb64f9506741ff0f251f02c971,1997.0,女,经济学院,经济学,2020,研究生
6475e2092374774f7d0d68559a8df785,2001.0,女,国际经济贸易学院,国际经济与贸易,2019,本科生
538330abc453c9049f42316165c81afe,1992.0,男,高等职业技术学院,财务管理,2019,本科生
2d55b4ae95daeb1ce2cbb7a4bd3ddd93,1993.0,女,统计学院,应用统计,2019,研究生
091c084da9f4f7c9e83adc3578b12026,2001.0,女,国际商学院,会计学,2019,本科生
9161d528b59892b2f90b0e62716330ab,2000.0,男,工商管理学院,物流管理,2018,本科生
6331ceb2fac5a82de418fdc5840bbf02,2001.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2019,本科生
50ea97cfccb6b4b700c76af7ab904791,1995.0,女,金融学院,金融学(行为金融学方向),2020,研究生
6cb4734c0305d9d755cce6ce6e28822f,1998.0,女,金融学院,金融,2020,研究生
71d5a9dfdd1a2f30e98f4e63169818c9,2001.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
04fbd7e257e8d70d88752fcf52f75244,1993.0,女,经济学院,数量经济学,2019,研究生
582e8298a62f925368c3520a331d59d7,1998.0,女,国际经济贸易学院,国际经济与贸易,2020,研究生
f410c74799d9cfd8e6a40c6fdc23d54e,1995.0,女,工商管理学院,企业管理,2018,研究生
f1eca33c9ebeecd900a1a5610c197993,1998.0,女,产业组织与企业组织研究中心,产业经济学,2020,研究生
53c32f0a869864ca571158532660386f,1997.0,女,高等职业技术学院,财务管理,2018,本科生
c8c73a91369631c43f88b0e4eab6d0f3,1996.0,女,国际经济贸易学院,国际贸易学,2020,研究生
c74fd2e64d27a3660fa3d25bdf3cd240,2002.0,女,工商管理学院,工商管理类(含工商管理、市场营销和人力资源管理),2020,本科生
a1fba0c35398a9f8aab80116253e73ed,1997.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
703288db05905286dfa11e805a3aca08,1999.0,女,国际经济贸易学院,国际经济与贸易,2017,本科生
4fb54f9d0936c2f9060ddc36ca035a64,1999.0,女,国际商学院,经济学,2017,本科生
a4065f78c1bb6cb338314c19a38ff18d,2002.0,男,经济学院,经济学,2020,本科生
cd05d682d85aaefc50462dcdfb8cd612,1996.0,女,法学院,法律(法学),2020,研究生
a8a5942cd14dbe8b815772a21423bce5,1998.0,女,统计学院,统计学,2020,研究生
d266b4d2c1a80127ed47ce1d09640370,1997.0,男,经济学院,数量经济学,2020,研究生
505fa25cdca233d3c68a43cd4998195f,2000.0,男,国际商务外语学院,商务英语,2019,本科生
d3169ca34684ae6a21733eff05f3de8d,1989.0,男,会计学院,会计,2019,研究生
f44f6c8a95e4d0caae3cc4ff8ce6fd82,1996.0,男,国际经济贸易学院,国际商务,2018,研究生
5f0252fd8f073201d8993369d91da877,2000.0,男,会计学院,工商管类(含会计学、财务管理和资产评估),2019,本科生
a48cb2f0ecc62a67015ca8200790b259,2000.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
c0295896772358646efe0e0a7b652fd0,2002.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2020,本科生
68c93a74c37caa3544123c6b7a2f6e00,1995.0,女,高等职业技术学院,金融学,2018,本科生
c2518a6d19c9e83137081907c6b6982b,1997.0,女,统计学院,应用统计,2019,研究生
aa115d68697c79cf270bf632d0918c2c,1997.0,女,产业组织与企业组织研究中心,产业经济学,2018,研究生
9b3ea95ea0c40dc488e5e5cb97c97cca,1999.0,男,法学院,法学,2019,本科生
4c01d3ba006d74a9a26df300dc8637b7,1995.0,女,经济学院,数量经济学,2019,研究生
5ad34667f8588c4e5134b5f566387c59,2000.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2018,本科生
07816a5f29d1d8d07a4011d7c4f5a7f3,1996.0,女,会计学院,会计,2018,研究生
a8fc3231dfd787d8194623448a53249b,1998.0,女,高等职业技术学院,国际经济与贸易,2020,本科生
3ef1d40e8befbf232faf417a35d140f6,1994.0,女,高等职业技术学院,旅游管理,2018,本科生
ab2845013628f810a87c004413ac8068,1999.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2017,本科生
c3aaeb1a1d045666a858ef2697a9178f,1996.0,男,高等职业技术学院,国际经济与贸易,2018,本科生
0e6085a9d281040b673c2400549eb721,1998.0,女,会计学院,资产评估,2019,研究生
a03c26ceeeceded9b226efd801f52d0f,1998.0,女,会计学院,会计,2020,研究生
764ab33e9ada5714bbd427277569c6a4,1995.0,男,投资工程管理学院,工程管理,2014,本科生
735fc138d2035cd182cd74b78cbfb97c,1997.0,女,会计学院,资产评估,2019,研究生
987197bfd338cb920dd2a92d18811886,1995.0,女,工商管理学院,市场营销,2018,研究生
9482a0418262c71ab7586747d2cf7b35,1996.0,女,法学院,法律(法学),2020,研究生
8a4b21f7f241a55c741b2d96b6024b11,1997.0,男,法学院,法学,2015,本科生
20b4eb5f6ec47e34390ba2edbc1182b2,1979.0,男,校园建设管理处,,2009,教工
0c4d879db5e7c4c5d07b03058be08b7f,1998.0,女,工商管理学院,人力资源管理,2020,研究生
ef8399770c2493e4508727709b04e0d1,2000.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
642d6b03cf13339b547aca92ee162c57,1996.0,女,工商管理学院,人力资源管理,2020,研究生
37ab83a688b5046114bb05eac0a46aa3,1979.0,女,投资工程管理学院,,2009,教师
5dea63fb5740d0a7e27952466b243841,1996.0,女,国际商务外语学院,日语笔译,2020,研究生
b02f6fcaf671285275454409deea9432,1997.0,女,国际经济贸易学院,国际贸易学,2019,研究生
c2cada818a27a94193823f2bb71e5717,1997.0,女,会计学院,会计,2019,研究生
d10e82c4d23d80ec03263d462dc71c3c,1998.0,女,工商管理学院,工商管理类(含工商管理、市场营销、人力资源管理和物流管理),2020,研究生
b8910fb53aea67d86f36db1b58c63d3c,1999.0,女,工商管理学院,工商管理类(含工商管理、市场营销、人力资源管理和物流管理),2016,本科生
0f617c068d338d82cfec4cea1eddc1af,1990.0,男,会计学院,工程管理,2017,研究生
22e8bab1e88368cf327cb18004648d98,1998.0,女,国际商学院,跨国6,2020,研究生
8fe1edc69f96b298870a5ef14492b0b2,2002.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2020,本科生
f5ee0a71025d13bdc53ca1b0b3e6efa5,1997.0,女,国际商务外语学院,英语笔译,2020,研究生
b49decdc5060650198ce365a1cebff4e,1998.0,男,高等职业技术学院,财务管理,2019,本科生
75494ecd2ec3dda360fc21afa121ce84,1986.0,男,国际商学院,萨里学院,2018,教师
e4394f509239a0cce3b4200f64c0bcf3,1999.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2017,本科生
ebb3ef10036607769b31017d21ef5a5c,1995.0,男,投资工程管理学院,管理科学与工程,2018,研究生
df9d9bb36c4ae4641c9767ed6f416a8a,2002.0,女,会计学院,会计学(国际会计方向),2020,本科生
804f77ad1c289542df819cf5a9918057,2001.0,女,国际商学院,金融学,2019,本科生
07c597dbc6afd017d54d21f7f0efe210,2000.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2018,本科生
1bc51ed3e5547a93eda587717b144437,1997.0,女,会计学院,审计,2019,研究生
6ac19bf320d5f438cc28ee602fd0660d,1997.0,女,会计学院,资产评估,2019,研究生
96b6dbe2f5685f324f2d8edae0e22534,1997.0,女,工商管理学院,人力资源管理,2019,研究生
03ff9396bad0e71b719c07ba4a17be16,1997.0,女,工商管理学院,企业管理,2019,研究生
5992b77a1d78dccc6827ddfd6e0a40ac,1997.0,女,金融学院,金融学,2019,研究生
6fe11272046de861264f442c09efd46b,1997.0,女,工商管理学院,企业管理,2019,研究生
a561b6ec372757c66c60f1ed16a03155,2001.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2019,本科生
f2d2cc7a60275d553f1707286b759680,1999.0,女,工商管理学院,物流管理,2017,本科生
59f60fd6d8b7a612159ef543b1ae7dee,2000.0,女,工商管理学院,工商管理类(含工商管理、市场营销和人力资源管理),2018,本科生
f2837fa31a6a789746722f62ff67cfd6,1997.0,女,统计学院,应用统计,2019,研究生
7eaba5762ce9e66c20c5af25e1ed6174,1997.0,女,统计学院,应用统计,2019,研究生
9952d7dba6eaba3e5352ecc15b9025d7,2000.0,女,工商管理学院,物流管理,2018,本科生
81b0416f17d04767f2d59ec34d31fe45,1998.0,男,国际商学院,金融学(国际商学院专业),2016,本科生
11f09a4edf83e8c0833fbcd99fed8a73,1997.0,女,投资工程管理学院,工程管理,2019,研究生
14bb768aa7deff14d2d3703feab7f1ad,1997.0,男,国际商学院,金融,2019,研究生
17a0c714df40f9ce2f0cae8e70f40425,1999.0,女,高等职业技术学院,财务管理,2019,本科生
6b54c20a7fbe435bf8c6820ea5b35330,1996.0,女,管理科学与工程学院,管理科学,2018,研究生
65990ab83656e1466c8a08274fe771e4,1996.0,男,法学院,经济法学,2020,研究生
74f5c48995a9ea1d3e05d4a6e94a56b8,1996.0,女,金融学院,金融学,2020,研究生
da2848ba7037661ba4bdd16a5d4a2a5d,1998.0,女,金融学院,保险学,2020,研究生
e58d6c47e0779d3baf4dba0e3cf73f73,1997.0,女,马克思主义学院,马克思主义基本原理,2020,研究生
1ec2b31e773824189ae50d957b94be22,1989.0,女,其他,法学院,2019,教工
9a603b7cc2488b644467021cafd468dc,1999.0,女,国际商学院,金融学(国际商学院专业),2018,本科生
04e3b13856608aa0e4bb91e02e04c733,2000.0,女,统计学院,经济统计学,2019,本科生
e8a9172d0d791b0340c2bec9c5b535bd,1998.0,女,管理科学与工程学院,管理科学与工程,2020,研究生
cbf718d5804c9e056884800910b349a2,1996.0,女,金融学院,金融,2020,研究生
e0316f71f895587691b41d8e34f5d16f,1983.0,女,会计学院,会计学,2019,研究生
e76a27e2f94fe1db29f64105d9b28884,1995.0,女,工商管理学院,公司治理,2018,研究生
a38386829baa568ea7f3b60bd1ab9d23,1999.0,女,财政税务学院,税务,2020,研究生
000a5056b3c18e9c6160a1ccb0d003d6,2002.0,女,财政税务学院,财政学类(含财政学和税收学),2020,本科生
2b1de584adb3f2a946540fd936fcc1cd,2001.0,女,人文与传播学院,新闻传播学类(含新闻学和广告学),2019,本科生
0be7b0f1f610c7953c30d099fa58a22d,1987.0,女,管理科学与工程学院,工程管理,2020,研究生
27d92c476fdc871a890d0641c459bf36,1999.0,女,高等职业技术学院,财务管理,2020,本科生
1c03feccccd97a645464b5db19e462c2,1996.0,女,高等职业技术学院,财务管理,2019,本科生
6664e9d976354824e5289bcf8a760f8c,1990.0,女,研究生院,公共管理,2018,研究生
91816b9fe7376820d014fe0481004991,1995.0,男,会计学院,会计学,2017,研究生
85ff8e4923be83e6bfdf0399d5e9c2b6,2001.0,男,统计学院,应用统计学,2020,本科生
eac4a909db258e3797d9425c1ac7af7d,1998.0,男,国际商学院,金融,2020,研究生
46d3d3cc24ee4a5b947ecc3d06accdf7,1996.0,女,管理科学与工程学院,管理科学与工程,2019,研究生
9eaf209ad697ebcb7054d46bae2832b2,1995.0,女,国际商学院,金融,2019,研究生
e6c4648d2c994cceefccec384f4f8b77,1992.0,女,马克思主义学院,,2020,教师
ced26904dc05825079b315950d6f28da,1992.0,男,工商管理学院,工商管理,2019,研究生
e3f940fc999fece02304b4cfd04b4234,1998.0,女,会计学院,会计,2019,研究生
034983c77520aada8c51fc64d7c77411,1996.0,女,统计学院,应用统计,2019,研究生
cbb090fdf80b8fbaed3875bd7512afc9,1996.0,女,高等职业技术学院,财务管理,2018,本科生
e07d2f4d031a381c857ac50bd158eaef,1997.0,女,金融学院,保险,2019,研究生
2d1c4155a05e069c36965cb5e21671d1,1999.0,女,萨里国际学院,工商管理(跨国公司),2017,本科生
0ec4d7aec649b57116778358cfc34c8a,2000.0,女,萨里国际学院,财务管理(萨里国际学院专业),2019,本科生
9765745fbfe85347d2b6ad4750d922c9,2000.0,女,工商管理学院,工商管理类(含工商管理、市场营销和人力资源管理),2017,本科生
862af25951a018c78844300971cae0f5,1995.0,男,人文与传播学院,新闻与传播,2019,研究生
209b83764b2f5697fdc383835844e721,1994.0,女,经济学院,财政学,2019,研究生
73376224bfeff7e99cf0342fd836fd36,1995.0,女,会计学院,会计,2019,研究生
a9b78ea2f0fb4f19f9600eb47c476259,1998.0,女,高等职业技术学院,国际经济与贸易,2020,本科生
431d0724eef70fe6edcdfc68cdec7c02,1996.0,女,会计学院,财务管理,2020,研究生
3cb8c2c4c2bec68e0c9154553445945e,1996.0,男,高等职业技术学院,旅游管理,2019,本科生
35efdb9a0d3fea54ecc4ed9797a3edf3,1994.0,男,会计学院,审计,2020,研究生
6d606f8f1cfd64fb7fd944e166fde86f,1997.0,女,高等职业技术学院,财务管理,2019,本科生
eed4555b11b7b34be158198fc6245507,1992.0,男,工商管理学院,人力资源管理,2019,研究生
bc94e8a5dead39aa4d96170158ae18c6,1998.0,女,法学院,经济法学,2019,研究生
61e653146cbe07001ae73a6db940920b,1994.0,女,金融学院,金融学,2018,研究生
a3f7a240a02be49c739da12e32433da1,2002.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2020,本科生
203ea762b894a347b11e3c996e389d50,1999.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2017,本科生
4e954f601daaba01c35e6f7f225dc60a,1992.0,女,经济与社会发展研究院,财政学,2020,研究生
027bc2acfaf770a506f9e21f8ad47f89,1998.0,女,会计学院,旅游管理类(含旅游管理和酒店管理),2020,研究生
8eb03a740701015a0d4ee0987a82cfe6,1997.0,女,工商管理学院,工商管理类(含工商管理、市场营销、人力资源管理和物流管理),2020,研究生
2bb786b8debcfd0a99a2bfe1f6a40556,1996.0,女,高等职业技术学院,国际经济与贸易,2018,本科生
09400c979648539ca12547c93f5c4c80,2000.0,女,国际商学院,会计学(与英国奥斯特大学合作办学项目),2019,本科生
6131113df0396376cccba15b65f7ef88,1994.0,女,法学院,经济法学,2018,研究生
c89847f981379125ea1e37f08f76b9a1,2000.0,女,工商管理学院,物流管理,2018,本科生
bc8b0fe2f4ac5c003cb2d8611845729e,1996.0,女,公共管理学院,行政管理,2019,研究生
b8b65e3603eef06619c17a37b2e73a7e,2001.0,女,应用金融与行为科学学院,金融学(量化金融实验),2019,本科生
37e8868292b5548eaaf855dfb47d36b7,1997.0,女,统计学院,应用统计,2020,研究生
7f60b9ce3e13f1b4ea1543818c4fc65a,2001.0,男,法学院,法学,2019,本科生
ff30d4dd8c8edbb4a05a7957e038baef,1997.0,女,高等职业技术学院,财务管理,2019,本科生
